WordA,WordB,Form,Percept,Culture,Power,Intense,Icon,Freq,Len,Lapse,*BStress,OverallFreq,CollegeFreq,LogOverallFreq,RelFreq,GenPref,Use?,Bin,Too weird?,Sentence,Sentence (WordA and WordB),Sentence (WordB and WordA)
astronomy,geology,0,-1,0,0,0,0,-0.2394883877,0,0,0,7933,7,8.978786553,0.5831337451,0.4168093391,,5,,Richard hated X and Y so he avoided taking any classes in these subjects.,Richard hated astronomy and geology so he avoided taking any classes in these subjects.,Richard hated geology and astronomy so he avoided taking any classes in these subjects.
development,practice,0,0,0,0,0,0,0.6073628044,-1,-1,0,7770,7,8.958025443,0.7186615187,0.5281961102,,5,?,,,
aloes,myrrh,0,0,0,0,0,0,-0.5914433386,-1,-1,-1,7735,7,8.953510763,0.1573367809,0.3799984566,,5,too weird,,,
feet,heads,0,-1,0,0,0,0,1.339575405,0,0,0,7570,7,8.931948346,0.2124174373,0.4589736031,,5,,Amy thinks that the X and Y of the kittens are so cute.,Amy thinks that the feet and heads of the kittens are so cute.,Amy thinks that the heads and feet of the kittens are so cute.
snow,water,0,1,-1,0,0,0,-2.269747369,1,1,1,7559,7,8.930494185,0.5365789126,0.5249651316,,5,,"Carl loves being around X and Y, so he does not want to go to the desert for vacation.","Carl loves being around snow and water, so he does not want to go to the desert for vacation.","Carl loves being around water and snow, so he does not want to go to the desert for vacation."
back,hips,0,1,0,0,0,0,4.439648234,0,0,0,7534,7,8.927181388,0.6851606053,0.6951697981,,5,,Jon went to a chiropractic office to get his X and Y checked out by a professional.,Jon went to a chiropractic office to get his back and hips checked out by a professional.,Jon went to a chiropractic office to get his hips and back checked out by a professional.
bombers,missiles,0,0,0,0,0,0,-0.4981530869,0,0,0,7505,7,8.923324744,0.3881412392,0.4905550313,,5,,"During the war, the X and Y caused a lot of destruction.","During the war, the bombers and missiles caused a lot of destruction.","During the war, the missiles and bombers caused a lot of destruction."
argument,debate,-1,0,0,0,1,0,0.733502298,-2,-2,-1,7440,7,8.914626128,0.6696236559,0.3964811225,,5,,The couple's X and Y over what to have for dinner lasted an hour.,The couple's argument and debate over what to have for dinner lasted an hour.,The couple's debate and argument over what to have for dinner lasted an hour.
doubts,suspicions,0,0,0,0,0,1,0.9193122188,1,1,1,7417,7,8.911529942,0.8328165026,0.8630755937,,5,,The detective had X and Y about the suspect's alibi.,The detective had doubts and suspicions about the suspect's alibi.,The detective had suspicions and doubts about the suspect's alibi.
laborers,servants,0,0,0,0,0,0,-0.9690854265,-1,-1,0,7407,7,8.910180778,0.4468745781,0.4854486725,,5,,The wealthy family had a budget for X and Y to work at their estate.,The wealthy family had a budget for laborers and servants to work at their estate.,The wealthy family had a budget for servants and laborers to work at their estate.
arms,faces,0,-1,0,-1,0,0,0.9933440384,1,1,1,7402,7,8.909505513,0.4437989733,0.4371805891,,5,,Paul noticed that the X and Y of his figurines could use some new paint.,Paul noticed that the arms and faces of his figurines could use some new paint.,Paul noticed that the faces and arms of his figurines could use some new paint.
chrome,glass,0,0,1,0,0,0,-3.57766358,0,0,0,7398,7,8.908964972,0.5510948905,0.5164229445,,5,,The architect said that X and Y are his favorite materials to use in his designs.,The architect said that chrome and glass are his favorite materials to use in his designs.,The architect said that glass and chrome are his favorite materials to use in his designs.
paris,washington,0,1,0,0,0,0,-0.4733392838,1,1,0,7309,7,8.896861744,0.5300314681,0.5647359699,,5,,Connor spent his summer in X and Y even though he wanted to travel to China.,Connor spent his summer in paris and washington even though he wanted to travel to China.,Connor spent his summer in washington and paris even though he wanted to travel to China.
arm,back,0,1,0,0,0,0,-2.09618575,0,0,0,7257,7,8.889721799,0.581369712,0.5286999175,,5,,Maddy injured her X and Y during her basketball game last week.,Maddy injured her arm and back during her basketball game last week.,Maddy injured her back and arm during her basketball game last week.
emotion,meaning,0,0,1,0,0,0,-1.607746042,0,0,0,7218,7,8.884333185,0.5685785536,0.5694366606,,5,,The singer put a lot of X and Y into all of the songs they wrote.,The singer put a lot of emotion and meaning into all of the songs they wrote.,The singer put a lot of meaning and emotion into all of the songs they wrote.
bushes,vines,0,0,1,0,0,0,0.2666675529,-1,-1,-1,7099,7,8.867709208,0.5011973517,0.5103435503,,5,,All of the X and Y in the backyard made Mandy very happy.,All of the bushes and vines in the backyard made Mandy very happy.,All of the vines and bushes in the backyard made Mandy very happy.
aims,ends,0,0,0,0,0,0,-1.251492281,0,0,0,7006,6,8.854522204,0.4607479303,0.4701454194,,5,too weird,,,
authority,independence,0,0,0,1,0,0,0.9015006355,1,-1,0,6920,6,8.842171049,0.511849711,0.7164680407,,5,,"Victor wanted more X and Y, so he worked towards a promotion.","Victor wanted more authority and independence, so he worked towards a promotion.","Victor wanted more independence and authority, so he worked towards a promotion."
crises,problems,-1,0,0,0,0,0,-3.363099365,0,0,0,6694,6,8.808966882,0.2544069316,0.3673920288,,5,, All of the X and Y she had to overcome made her stronger., All of the crises and problems she had to overcome made her stronger., All of the problems and crises she had to overcome made her stronger.
bathrobe,slippers,0,1,0,0,0,0,-1.463424561,0,1,1,6684,6,8.80747189,0.8955715141,0.6178110339,,5,,Kyle refused to leave his X and Y at home when he travelled anywhere.,Kyle refused to leave his bathrobe and slippers at home when he travelled anywhere.,Kyle refused to leave his slippers and bathrobe at home when he travelled anywhere.
generalists,specialists,1,0,0,0,0,0,-3.537120316,-1,-1,0,6474,6,8.775549434,0.5384615385,0.4644740958,,5,,Martin wanted to talk with both X and Y before making his decision.,Martin wanted to talk with both generalists and specialists before making his decision.,Martin wanted to talk with both specialists and generalists before making his decision.
boredom,loneliness,0,-1,0,0,-1,0,-0.6742301557,1,1,0,6246,6,8.739696538,0.4506884406,0.3767653127,,5,,Chloe experienced X and Y over the summer because she missed her college friends.,Chloe experienced boredom and loneliness over the summer because she missed her college friends.,Chloe experienced loneliness and boredom over the summer because she missed her college friends.
excitement,fatigue,0,1,0,0,0,0,0.4023824918,-1,-1,-1,6150,6,8.724207361,0.4469918699,0.4861300526,,5,,He felt both X and Y when spending the day at an amusement park.,He felt both excitement and fatigue when spending the day at an amusement park.,He felt both fatigue and excitement when spending the day at an amusement park.
fun,pleasure,-1,0,0,0,0,0,-0.5790314811,1,1,1,6132,6,8.72127624,0.684605349,0.5499422053,,5,,All of the X and Y that came with traveling made the cost worth it.,All of the fun and pleasure that came with traveling made the cost worth it.,All of the pleasure and fun that came with traveling made the cost worth it.
individualism,socialism,0,1,0,0,0,0,-0.9204685075,-3,0,0,6126,6,8.720297287,0.6549134835,0.4520438456,,5,,Nate discussed X and Y with his friend in the coffee shop.,Nate discussed individualism and socialism with his friend in the coffee shop.,Nate discussed socialism and individualism with his friend in the coffee shop.
fields,homes,0,0,-1,0,0,0,0.6093687059,0,0,0,6083,6,8.713253274,0.3074141049,0.4120864681,,5,,"There were plenty of X and Y in the town, which made it an ideal place for families.","There were plenty of fields and homes in the town, which made it an ideal place for families.","There were plenty of homes and fields in the town, which made it an ideal place for families."
brow,cheeks,0,1,0,0,0,0,-0.3795281854,0,0,0,5773,5,8.660947155,0.4488134419,0.5747534189,,5,maybe,Veronica wanted to buy some new makeup products to highlight her X and Y for when she goes out.,Veronica wanted to buy some new makeup products to highlight her brow and cheeks for when she goes out.,Veronica wanted to buy some new makeup products to highlight her cheeks and brow for when she goes out.
certainty,security,0,0,0,0,0,0,-1.986908204,0,0,0,5706,5,8.649273532,0.5308447249,0.450316716,,5,,Trish appreciated the X and Y that her job as a dentist provided.,Trish appreciated the certainty and security that her job as a dentist provided.,Trish appreciated the security and certainty that her job as a dentist provided.
artist,critic,0,0,1,0,0,1,1.007979603,0,0,0,5674,5,8.643649615,0.8089531195,0.8637556844,,5,,Lisa was both the X and Y who worked on the magazine.,Lisa was both the artist and critic who worked on the magazine.,Lisa was both the critic and artist who worked on the magazine.
20s,30s,0,0,1,0,0,1,-0.7024731609,0,0,0,5667,5,8.642415156,1,0.8403947124,,5,,Amy said she enjoyed her X and Y because she was able to travel the world.,Amy said she enjoyed her 20s and 30s because she was able to travel the world.,Amy said she enjoyed her 30s and 20s because she was able to travel the world.
brick,glass,0,0,1,0,0,0,-1.525710514,0,0,0,5652,5,8.639764744,0.7342533616,0.5716186334,,5,,A lot of X and Y was needed to finish building the house.,A lot of brick and glass was needed to finish building the house.,A lot of glass and brick was needed to finish building the house.
gas,light,0,0,0,0,0,0,-1.150165436,0,0,0,5578,5,8.626585568,0.4845822876,0.472886286,,5,maybe,Ted found out that the X and Y in his kitchen were not working.,Ted found out that the gas and light in his kitchen were not working.,Ted found out that the light and gas in his kitchen were not working.
dentist,doctor,0,0,-1,0,0,0,-2.736591794,0,0,0,5556,5,8.622633704,0.1479481641,0.3277110318,,5,,He had X and Y appointments back to back on Thursday.,He had dentist and doctor appointments back to back on Thursday.,He had doctor and dentist appointments back to back on Thursday.
bourbon,water,0,0,1,0,0,0,-4.845107259,0,0,0,5555,5,8.622453702,0.9843384338,0.4820408243,,5,,All the bar had to drink was X and Y so they decided to try another place.,All the bar had to drink was bourbon and water so they decided to try another place.,All the bar had to drink was water and bourbon so they decided to try another place.
habitat,habits,0,-1,0,0,0,0,-1.016154671,-1,1,1,5478,5,8.60849535,0.4010587806,0.4332683192,,5,too weird,,,
cuts,wounds,-1,0,0,0,0,0,0.1372260472,0,0,0,5438,5,8.601166625,0.7767561604,0.4592268607,,5,,Max had many X and Y after falling off his bike.,Max had many cuts and wounds after falling off his bike.,Max had many wounds and cuts after falling off his bike.
palm,pine,0,0,0,0,0,0,-0.1760077604,0,0,0,5388,5,8.591929538,0.5966963623,0.4992962556,,5,,Frank decided that X and Y trees are his favorite.,Frank decided that palm and pine trees are his favorite.,Frank decided that pine and palm trees are his favorite.
fish,vegetable,0,1,1,0,0,0,1.608873353,2,2,1,5385,5,8.59137259,0.6674094708,0.7967108042,,5,,He wanted to make a X and Y soup that would impress his family.,He wanted to make a fish and vegetable soup that would impress his family.,He wanted to make a vegetable and fish soup that would impress his family.
initials,names,0,0,-1,0,0,0,-3.234478189,-1,-1,-1,5373,5,8.589141691,0.2739624046,0.2289506315,,5,,Gloria wrote down both the X and Y of the people she wanted to invite to her wedding.,Gloria wrote down both the initials and names of the people she wanted to invite to her wedding.,Gloria wrote down both the names and initials of the people she wanted to invite to her wedding.
fury,pain,0,-1,0,0,0,0,-2.365157701,-1,-1,-1,5310,5,8.577347114,0.2903954802,0.2673178317,,5,,Wendy felt X and Y when she learned that her uncle had died.,Wendy felt fury and pain when she learned that her uncle had died.,Wendy felt pain and fury when she learned that her uncle had died.
gentleness,sweetness,0,0,0,0,0,0,-0.5668362489,-1,-1,0,5275,5,8.570733958,0.465971564,0.4963608243,,5,,The dog's X and Y made her loved by anyone who spent time with her.,The dog's gentleness and sweetness made her loved by anyone who spent time with her.,The dog's sweetness and gentleness made her loved by anyone who spent time with her.
statesmen,warriors,0,0,0,0,-1,0,-0.7808521544,1,1,0,5237,5,8.563504094,0.4391827382,0.4529656524,,5,too weird,,,
